timestamp_utc,step,curriculum_stage,lr,loss,ce,kd,aux,grad_norm,max_grad_norm,tok_s,interval_sec,step_wall_sec,cpu_percent,ram_used_gb,ram_total_gb,gpu_device,gpu_allocated_gb,gpu_reserved_gb,gpu_total_gb,gpu_util_percent,gpu_temp_c,gpu_power_w,gpu_power_limit_w,gpu_mem_used_gb_smi,gpu_mem_total_gb_smi,disk_used_gb,disk_free_gb,disk_total_gb,continual_ema_loss,continual_replay_size,continual_drift_alert,moe_max_load,moe_avg_std,moe_load_entropy,moe_capacity_overflow,router_collapse,cbd,lsep,ent,mode,mem
2026-07-02T15:13:58Z,870,,0.0015,15.0552,14.9653,,4.4973,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02T15:13:59Z,870,2,0.0015,15.1145,14.9653,0,4.4973,inf,inf,10129.7,15.9825,0.799123,,,,,,,,,,,,,,,,,,,,0.529765,0.116361,0.796828,0.32251,,,,,,
2026-07-02T15:14:15Z,880,,0.0015,15.1642,15.0755,,4.43235,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02T15:14:15Z,880,2,0.0015,15.1276,15.0755,0,4.43235,inf,inf,9854.64,16.354,0.817701,,,,,,,,,,,,,,,,,,,,0.523675,0.114744,0.798893,0.31781,,,,,,
2026-07-02T15:14:31Z,890,,0.0015,15.1792,15.0911,,4.40769,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02T15:14:31Z,890,2,0.0015,15.1144,15.0911,0,4.40769,inf,inf,10281.9,15.6999,0.784994,,,,,,,,,,,,,,,,,,,,0.522711,0.11532,0.798083,0.316559,,,,,,
2026-07-02T15:14:46Z,900,,0.0015,15.1567,15.0679,,4.43891,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02T15:14:46Z,900,2,0.0015,15.1078,15.0679,0,4.43891,inf,inf,10158.1,15.8569,0.792847,10.3,12.9348,31.6096,0,4.21806,7.81836,7.95953,100,60,49.19,,7.6875,7.95996,348.604,604.253,952.856,,,,0.519283,0.114788,0.796857,0.31662,,,,,,
2026-07-02T15:15:02Z,910,,0.0015,15.0658,14.978,,4.39139,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02T15:15:02Z,910,2,0.0015,15.1145,14.978,0,4.39139,inf,inf,10071.6,16.0164,0.800818,,,,,,,,,,,,,,,,,,,,0.518572,0.113546,0.800799,0.314667,,,,,,
2026-07-02T15:15:19Z,920,,0.0015,15.1712,15.0844,,4.34053,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02T15:15:19Z,920,2,0.0015,15.1481,15.0844,0,4.34053,inf,inf,9935.11,16.2626,0.813131,,,,,,,,,,,,,,,,,,,,0.507771,0.112665,0.801027,0.308044,,,,,,
2026-07-02T15:15:35Z,930,,0.0015,15.2531,15.1591,,4.70337,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02T15:15:35Z,930,2,0.0015,15.1441,15.1591,0,4.70337,inf,inf,9923.76,16.3151,0.815755,,,,,,,,,,,,,,,,,,,,0.552398,0.120973,0.781796,0.334625,,,,,,
2026-07-02T15:17:23Z,940,,0.0015,15.1367,15.0464,,4.51609,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02T15:17:23Z,940,2,0.0015,15.1456,15.0464,0,4.51609,inf,inf,1501.21,108.367,5.41835,,,,,,,,,,,,,,,,,,,,0.532706,0.116792,0.79201,0.321808,,,,,,
2026-07-02T15:17:40Z,950,,0.0015,15.0605,14.9784,,4.10436,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02T15:17:40Z,950,2,0.0015,15.1235,14.9784,0,4.10436,inf,inf,9480.64,16.9949,0.849743,,,,,,,,,,,,,,,,,,,,0.4809,0.106054,0.816728,0.289886,,,,,,
2026-07-02T15:19:48Z,960,,0.0015,15.0712,14.9801,,4.55626,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02T15:19:48Z,960,2,0.0015,15.0742,14.9801,0,4.55626,inf,inf,1260.99,127.407,6.37033,,,,,,,,,,,,,,,,,,,,0.534172,0.117442,0.791453,0.326935,,,,,,
2026-07-02T15:20:05Z,970,,0.0015,15.0118,14.9283,,4.17769,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02T15:20:05Z,970,2,0.0015,15.0598,14.9283,0,4.17769,inf,inf,9302.89,17.3412,0.867059,,,,,,,,,,,,,,,,,,,,0.49179,0.109281,0.810283,0.299744,,,,,,
2026-07-02T15:20:23Z,980,,0.0015,15.0478,14.9559,,4.59679,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02T15:20:23Z,980,2,0.0015,15.0143,14.9559,0,4.59679,inf,inf,9126.64,17.5957,0.879787,,,,,,,,,,,,,,,,,,,,0.537411,0.118103,0.790362,0.32605,,,,,,
